# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:26:20 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#            TS   parameter     statistic     Description
#         51608       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51608_00060_00003	51608_00060_00003_cd
USGS	03335500	1925-07-07	2260	A
USGS	03335500	1925-07-08	3510	A
USGS	03335500	1925-07-09	2610	A
USGS	03335500	1925-07-10	3330	A
USGS	03335500	1925-07-11	3330	A
USGS	03335500	1925-07-12	3330	A
USGS	03335500	1925-07-13	6500	A
USGS	03335500	1925-07-14	5500	A
USGS	03335500	1925-07-15	4140	A
USGS	03335500	1925-07-16	3600	A
USGS	03335500	1925-07-17	2970	A
USGS	03335500	1925-07-18	2430	A
USGS	03335500	1925-07-19	2170	A
USGS	03335500	1925-07-20	1800	A
USGS	03335500	1925-07-21	1640	A
USGS	03335500	1925-07-22	1640	A
USGS	03335500	1925-07-23	1570	A
USGS	03335500	1925-07-24	1570	A
USGS	03335500	1925-07-25	1570	A
USGS	03335500	1925-07-26	1420	A
USGS	03335500	1925-07-27	1420	A
USGS	03335500	1925-07-28	1420	A
USGS	03335500	1925-07-29	1290	A
USGS	03335500	1925-07-30	1290	A
USGS	03335500	1925-07-31	1290	A
USGS	03335500	1925-08-01	1290	A
USGS	03335500	1925-08-02	1290	A
USGS	03335500	1925-08-03	1290	A
USGS	03335500	1925-08-04	1290	A
USGS	03335500	1925-08-05	1290	A
USGS	03335500	1925-08-06	1290	A
USGS	03335500	1925-08-07	1220	A
USGS	03335500	1925-08-08	1220	A
USGS	03335500	1925-08-09	1220	A
USGS	03335500	1925-08-10	1220	A
USGS	03335500	1925-08-11	1220	A
USGS	03335500	1925-08-12	1360	A
USGS	03335500	1925-08-13	1360	A
USGS	03335500	1925-08-14	1420	A
USGS	03335500	1925-08-15	1500	A
USGS	03335500	1925-08-16	1500	A
USGS	03335500	1925-08-17	1420	A
USGS	03335500	1925-08-18	1290	A
USGS	03335500	1925-08-19	1290	A
USGS	03335500	1925-08-20	995	A
USGS	03335500	1925-08-21	1160	A
USGS	03335500	1925-08-22	1220	A
USGS	03335500	1925-08-23	1160	A
USGS	03335500	1925-08-24	1050	A
USGS	03335500	1925-08-25	940	A
USGS	03335500	1925-08-26	940	A
USGS	03335500	1925-08-27	850	A
USGS	03335500	1925-08-28	940	A
USGS	03335500	1925-08-29	940	A
USGS	03335500	1925-08-30	850	A
USGS	03335500	1925-08-31	850	A
USGS	03335500	1925-09-01	895	A
USGS	03335500	1925-09-02	850	A
USGS	03335500	1925-09-03	805	A
USGS	03335500	1925-09-04	850	A
USGS	03335500	1925-09-05	895	A
USGS	03335500	1925-09-06	850	A
USGS	03335500	1925-09-07	850	A
USGS	03335500	1925-09-08	895	A
USGS	03335500	1925-09-09	1570	A
USGS	03335500	1925-09-10	1420	A
USGS	03335500	1925-09-11	1720	A
USGS	03335500	1925-09-12	1720	A
USGS	03335500	1925-09-13	2880	A
USGS	03335500	1925-09-14	3600	A
USGS	03335500	1925-09-15	2880	A
USGS	03335500	1925-09-16	2880	A
USGS	03335500	1925-09-17	2700	A
USGS	03335500	1925-09-18	3060	A
USGS	03335500	1925-09-19	3600	A
USGS	03335500	1925-09-20	2970	A
USGS	03335500	1925-09-21	2520	A
USGS	03335500	1925-09-22	2520	A
USGS	03335500	1925-09-23	2520	A
USGS	03335500	1925-09-24	2170	A
USGS	03335500	1925-09-25	1870	A
USGS	03335500	1925-09-26	1640	A
USGS	03335500	1925-09-27	2020	A
USGS	03335500	1925-09-28	2340	A
USGS	03335500	1925-09-29	3690	A
USGS	03335500	1925-09-30	4800	A
USGS	03335500	1925-10-01	3780	A
USGS	03335500	1925-10-02	3420	A
USGS	03335500	1925-10-03	3060	A
USGS	03335500	1925-10-04	2700	A
USGS	03335500	1925-10-05	2340	A
USGS	03335500	1925-10-06	2260	A
USGS	03335500	1925-10-07	2260	A
USGS	03335500	1925-10-08	2100	A
USGS	03335500	1925-10-09	2100	A
USGS	03335500	1925-10-10	1870	A
USGS	03335500	1925-10-11	1800	A
USGS	03335500	1925-10-12	1720	A
USGS	03335500	1925-10-13	1640	A
USGS	03335500	1925-10-14	1570	A
USGS	03335500	1925-10-15	1570	A
USGS	03335500	1925-10-16	1570	A
USGS	03335500	1925-10-17	1570	A
USGS	03335500	1925-10-18	1640	A
USGS	03335500	1925-10-19	1640	A
USGS	03335500	1925-10-20	1640	A
USGS	03335500	1925-10-21	1720	A
USGS	03335500	1925-10-22	1720	A
USGS	03335500	1925-10-23	1800	A
USGS	03335500	1925-10-24	1800	A
USGS	03335500	1925-10-25	1870	A
USGS	03335500	1925-10-26	1940	A
USGS	03335500	1925-10-27	2100	A
USGS	03335500	1925-10-28	2700	A
USGS	03335500	1925-10-29	3150	A
USGS	03335500	1925-10-30	2790	A
USGS	03335500	1925-10-31	2430	A
USGS	03335500	1925-11-01	2170	A
USGS	03335500	1925-11-02	1870	A
USGS	03335500	1925-11-03	1870	A
USGS	03335500	1925-11-04	1870	A
USGS	03335500	1925-11-05	1940	A
USGS	03335500	1925-11-06	1940	A
USGS	03335500	1925-11-07	2100	A
USGS	03335500	1925-11-08	5500	A
USGS	03335500	1925-11-09	15300	A
USGS	03335500	1925-11-10	17500	A
USGS	03335500	1925-11-11	13300	A
USGS	03335500	1925-11-12	9100	A
USGS	03335500	1925-11-13	9900	A
USGS	03335500	1925-11-14	21600	A
USGS	03335500	1925-11-15	25400	A
USGS	03335500	1925-11-16	25900	A
USGS	03335500	1925-11-17	25200	A
USGS	03335500	1925-11-18	22700	A
USGS	03335500	1925-11-19	17200	A
USGS	03335500	1925-11-20	13300	A
USGS	03335500	1925-11-21	10700	A
USGS	03335500	1925-11-22	9100	A
USGS	03335500	1925-11-23	7500	A
USGS	03335500	1925-11-24	6700	A
USGS	03335500	1925-11-25	6100	A
USGS	03335500	1925-11-26	5500	A
USGS	03335500	1925-11-27	5100	A
USGS	03335500	1925-11-28	5100	A
USGS	03335500	1925-11-29	4500	A
USGS	03335500	1925-11-30	4230	A
USGS	03335500	1925-12-01	4700	A
USGS	03335500	1925-12-02	4320	A
USGS	03335500	1925-12-03	3960	A
USGS	03335500	1925-12-04	3960	A
USGS	03335500	1925-12-05	4500	A
USGS	03335500	1925-12-06	6100	A
USGS	03335500	1925-12-07	9700	A
USGS	03335500	1925-12-08	9100	A
USGS	03335500	1925-12-09	5900	A
USGS	03335500	1925-12-10	5900	A
USGS	03335500	1925-12-11	4700	A
USGS	03335500	1925-12-12	5500	A
USGS	03335500	1925-12-13	4320	A
USGS	03335500	1925-12-14	3600	A
USGS	03335500	1925-12-15	3500	A
USGS	03335500	1925-12-16	3000	A
USGS	03335500	1925-12-17	2500	A
USGS	03335500	1925-12-18	2250	A
USGS	03335500	1925-12-19	2000	A
USGS	03335500	1925-12-20	3500	A
USGS	03335500	1925-12-21	3000	A
USGS	03335500	1925-12-22	2500	A
USGS	03335500	1925-12-23	2000	A
USGS	03335500	1925-12-24	2000	A
USGS	03335500	1925-12-25	3500	A
USGS	03335500	1925-12-26	5000	A
USGS	03335500	1925-12-27	2000	A
USGS	03335500	1925-12-28	2000	A
USGS	03335500	1925-12-29	2000	A
USGS	03335500	1925-12-30	2000	A
USGS	03335500	1925-12-31	2000	A
USGS	03335500	1926-01-01	2000	A
USGS	03335500	1926-01-02	1800	A
USGS	03335500	1926-01-03	1800	A
USGS	03335500	1926-01-04	1800	A
USGS	03335500	1926-01-05	4000	A
USGS	03335500	1926-01-06	4140	A
USGS	03335500	1926-01-07	3600	A
USGS	03335500	1926-01-08	3250	A
USGS	03335500	1926-01-09	3000	A
USGS	03335500	1926-01-10	2750	A
USGS	03335500	1926-01-11	2500	A
USGS	03335500	1926-01-12	2500	A
USGS	03335500	1926-01-13	2500	A
USGS	03335500	1926-01-14	2000	A
USGS	03335500	1926-01-15	2000	A
USGS	03335500	1926-01-16	2000	A
USGS	03335500	1926-01-17	1800	A
USGS	03335500	1926-01-18	3000	A
USGS	03335500	1926-01-19	21000	A
USGS	03335500	1926-01-20	25900	A
USGS	03335500	1926-01-21	20500	A
USGS	03335500	1926-01-22	18300	A
USGS	03335500	1926-01-23	10700	A
USGS	03335500	1926-01-24	6700	A
USGS	03335500	1926-01-25	5300	A
USGS	03335500	1926-01-26	4320	A
USGS	03335500	1926-01-27	5300	A
USGS	03335500	1926-01-28	4700	A
USGS	03335500	1926-01-29	4500	A
USGS	03335500	1926-01-30	5500	A
USGS	03335500	1926-01-31	5900	A
USGS	03335500	1926-02-01	10300	A
USGS	03335500	1926-02-02	13500	A
USGS	03335500	1926-02-03	9300	A
USGS	03335500	1926-02-04	7500	A
USGS	03335500	1926-02-05	6100	A
USGS	03335500	1926-02-06	4900	A
USGS	03335500	1926-02-07	4500	A
USGS	03335500	1926-02-08	3960	A
USGS	03335500	1926-02-09	4900	A
USGS	03335500	1926-02-10	4700	A
USGS	03335500	1926-02-11	4700	A
USGS	03335500	1926-02-12	4320	A
USGS	03335500	1926-02-13	3780	A
USGS	03335500	1926-02-14	3420	A
USGS	03335500	1926-02-15	3420	A
USGS	03335500	1926-02-16	9300	A
USGS	03335500	1926-02-17	7900	A
USGS	03335500	1926-02-18	6300	A
USGS	03335500	1926-02-19	10700	A
USGS	03335500	1926-02-20	16100	A
USGS	03335500	1926-02-21	14800	A
USGS	03335500	1926-02-22	12000	A
USGS	03335500	1926-02-23	12000	A
USGS	03335500	1926-02-24	11100	A
USGS	03335500	1926-02-25	12800	A
USGS	03335500	1926-02-26	29600	A
USGS	03335500	1926-02-27	34100	A
USGS	03335500	1926-02-28	30600	A
USGS	03335500	1926-03-01	21200	A
USGS	03335500	1926-03-02	16600	A
USGS	03335500	1926-03-03	12800	A
USGS	03335500	1926-03-04	10500	A
USGS	03335500	1926-03-05	9100	A
USGS	03335500	1926-03-06	7900	A
USGS	03335500	1926-03-07	7300	A
USGS	03335500	1926-03-08	7100	A
USGS	03335500	1926-03-09	6700	A
USGS	03335500	1926-03-10	5900	A
USGS	03335500	1926-03-11	5300	A
USGS	03335500	1926-03-12	6700	A
USGS	03335500	1926-03-13	6300	A
USGS	03335500	1926-03-14	6100	A
USGS	03335500	1926-03-15	5100	A
USGS	03335500	1926-03-16	4320	A
USGS	03335500	1926-03-17	4320	A
USGS	03335500	1926-03-18	4140	A
USGS	03335500	1926-03-19	6500	A
USGS	03335500	1926-03-20	14200	A
USGS	03335500	1926-03-21	16600	A
USGS	03335500	1926-03-22	15500	A
USGS	03335500	1926-03-23	14600	A
USGS	03335500	1926-03-24	19700	A
USGS	03335500	1926-03-25	21000	A
USGS	03335500	1926-03-26	16800	A
USGS	03335500	1926-03-27	13300	A
USGS	03335500	1926-03-28	11500	A
USGS	03335500	1926-03-29	8100	A
USGS	03335500	1926-03-30	6700	A
USGS	03335500	1926-03-31	7900	A
USGS	03335500	1926-04-01	20100	A
USGS	03335500	1926-04-02	28400	A
USGS	03335500	1926-04-03	25400	A
USGS	03335500	1926-04-04	27200	A
USGS	03335500	1926-04-05	28600	A
USGS	03335500	1926-04-06	24900	A
USGS	03335500	1926-04-07	25200	A
USGS	03335500	1926-04-08	42000	A
USGS	03335500	1926-04-09	54300	A
USGS	03335500	1926-04-10	57000	A
USGS	03335500	1926-04-11	50600	A
USGS	03335500	1926-04-12	38000	A
USGS	03335500	1926-04-13	25400	A
USGS	03335500	1926-04-14	18100	A
USGS	03335500	1926-04-15	13300	A
USGS	03335500	1926-04-16	12000	A
USGS	03335500	1926-04-17	11100	A
USGS	03335500	1926-04-18	10100	A
USGS	03335500	1926-04-19	7900	A
USGS	03335500	1926-04-20	8500	A
USGS	03335500	1926-04-21	8300	A
USGS	03335500	1926-04-22	5700	A
USGS	03335500	1926-04-23	5500	A
USGS	03335500	1926-04-24	5100	A
USGS	03335500	1926-04-25	4700	A
USGS	03335500	1926-04-26	8300	A
USGS	03335500	1926-04-27	7500	A
USGS	03335500	1926-04-28	7500	A
USGS	03335500	1926-04-29	7100	A
USGS	03335500	1926-04-30	7500	A
USGS	03335500	1926-05-01	5900	A
USGS	03335500	1926-05-02	5300	A
USGS	03335500	1926-05-03	4600	A
USGS	03335500	1926-05-04	4320	A
USGS	03335500	1926-05-05	3960	A
USGS	03335500	1926-05-06	3960	A
USGS	03335500	1926-05-07	3420	A
USGS	03335500	1926-05-08	4500	A
USGS	03335500	1926-05-09	2880	A
USGS	03335500	1926-05-10	4050	A
USGS	03335500	1926-05-11	4140	A
USGS	03335500	1926-05-12	4140	A
USGS	03335500	1926-05-13	4140	A
USGS	03335500	1926-05-14	4320	A
USGS	03335500	1926-05-15	4320	A
USGS	03335500	1926-05-16	4320	A
USGS	03335500	1926-05-17	2880	A
USGS	03335500	1926-05-18	3780	A
USGS	03335500	1926-05-19	3330	A
USGS	03335500	1926-05-20	4140	A
USGS	03335500	1926-05-21	4500	A
USGS	03335500	1926-05-22	3600	A
USGS	03335500	1926-05-23	3240	A
USGS	03335500	1926-05-24	3870	A
USGS	03335500	1926-05-25	4140	A
USGS	03335500	1926-05-26	4500	A
USGS	03335500	1926-05-27	4500	A
USGS	03335500	1926-05-28	4700	A
USGS	03335500	1926-05-29	5300	A
USGS	03335500	1926-05-30	5500	A
USGS	03335500	1926-05-31	5500	A
USGS	03335500	1926-06-01	5500	A
USGS	03335500	1926-06-02	5500	A
USGS	03335500	1926-06-03	5500	A
USGS	03335500	1926-06-04	3780	A
USGS	03335500	1926-06-05	3420	A
USGS	03335500	1926-06-06	2880	A
USGS	03335500	1926-06-07	2880	A
USGS	03335500	1926-06-08	2880	A
USGS	03335500	1926-06-09	2430	A
USGS	03335500	1926-06-10	2340	A
USGS	03335500	1926-06-11	2340	A
USGS	03335500	1926-06-12	2880	A
USGS	03335500	1926-06-13	2970	A
USGS	03335500	1926-06-14	3600	A
USGS	03335500	1926-06-15	6500	A
USGS	03335500	1926-06-16	7500	A
USGS	03335500	1926-06-17	7500	A
USGS	03335500	1926-06-18	6300	A
USGS	03335500	1926-06-19	5900	A
USGS	03335500	1926-06-20	5500	A
USGS	03335500	1926-06-21	3510	A
USGS	03335500	1926-06-22	2170	A
USGS	03335500	1926-06-23	2170	A
USGS	03335500	1926-06-24	2170	A
USGS	03335500	1926-06-25	2020	A
USGS	03335500	1926-06-26	2880	A
USGS	03335500	1926-06-27	3960	A
USGS	03335500	1926-06-28	1420	A
USGS	03335500	1926-06-29	1420	A
USGS	03335500	1926-06-30	1420	A
USGS	03335500	1926-07-01	1640	A
USGS	03335500	1926-07-02	1720	A
USGS	03335500	1926-07-03	1500	A
USGS	03335500	1926-07-04	1100	A
USGS	03335500	1926-07-05	1100	A
USGS	03335500	1926-07-06	1160	A
USGS	03335500	1926-07-07	1290	A
USGS	03335500	1926-07-08	1290	A
USGS	03335500	1926-07-09	1420	A
USGS	03335500	1926-07-10	1500	A
USGS	03335500	1926-07-11	1500	A
USGS	03335500	1926-07-12	1420	A
USGS	03335500	1926-07-13	3600	A
USGS	03335500	1926-07-14	3510	A
USGS	03335500	1926-07-15	2340	A
USGS	03335500	1926-07-16	2260	A
USGS	03335500	1926-07-17	2260	A
USGS	03335500	1926-07-18	2170	A
USGS	03335500	1926-07-19	1940	A
USGS	03335500	1926-07-20	1570	A
USGS	03335500	1926-07-21	1570	A
USGS	03335500	1926-07-22	1570	A
USGS	03335500	1926-07-23	1500	A
USGS	03335500	1926-07-24	1420	A
USGS	03335500	1926-07-25	1420	A
USGS	03335500	1926-07-26	1420	A
USGS	03335500	1926-07-27	1420	A
USGS	03335500	1926-07-28	1500	A
USGS	03335500	1926-07-29	1570	A
USGS	03335500	1926-07-30	1100	A
USGS	03335500	1926-07-31	1100	A
USGS	03335500	1926-08-01	1160	A
USGS	03335500	1926-08-02	1290	A
USGS	03335500	1926-08-03	6700	A
USGS	03335500	1926-08-04	9100	A
USGS	03335500	1926-08-05	7900	A
USGS	03335500	1926-08-06	6100	A
USGS	03335500	1926-08-07	4700	A
USGS	03335500	1926-08-08	6300	A
USGS	03335500	1926-08-09	6500	A
USGS	03335500	1926-08-10	5500	A
USGS	03335500	1926-08-11	4140	A
USGS	03335500	1926-08-12	3060	A
USGS	03335500	1926-08-13	2520	A
USGS	03335500	1926-08-14	10100	A
USGS	03335500	1926-08-15	14400	A
USGS	03335500	1926-08-16	11500	A
USGS	03335500	1926-08-17	9500	A
USGS	03335500	1926-08-18	7900	A
USGS	03335500	1926-08-19	6700	A
USGS	03335500	1926-08-20	7900	A
USGS	03335500	1926-08-21	7100	A
USGS	03335500	1926-08-22	6700	A
USGS	03335500	1926-08-23	6300	A
USGS	03335500	1926-08-24	5100	A
USGS	03335500	1926-08-25	4500	A
USGS	03335500	1926-08-26	3960	A
USGS	03335500	1926-08-27	3510	A
USGS	03335500	1926-08-28	3060	A
USGS	03335500	1926-08-29	2970	A
USGS	03335500	1926-08-30	2970	A
USGS	03335500	1926-08-31	3600	A
USGS	03335500	1926-09-01	4500	A
USGS	03335500	1926-09-02	7900	A
USGS	03335500	1926-09-03	8300	A
USGS	03335500	1926-09-04	12000	A
USGS	03335500	1926-09-05	21600	A
USGS	03335500	1926-09-06	29600	A
USGS	03335500	1926-09-07	33500	A
USGS	03335500	1926-09-08	33500	A
USGS	03335500	1926-09-09	32900	A
USGS	03335500	1926-09-10	30200	A
USGS	03335500	1926-09-11	27900	A
USGS	03335500	1926-09-12	25200	A
USGS	03335500	1926-09-13	18600	A
USGS	03335500	1926-09-14	15500	A
USGS	03335500	1926-09-15	11500	A
USGS	03335500	1926-09-16	15700	A
USGS	03335500	1926-09-17	20800	A
USGS	03335500	1926-09-18	18600	A
USGS	03335500	1926-09-19	14800	A
USGS	03335500	1926-09-20	9900	A
USGS	03335500	1926-09-21	8500	A
USGS	03335500	1926-09-22	7700	A
USGS	03335500	1926-09-23	6900	A
USGS	03335500	1926-09-24	8500	A
USGS	03335500	1926-09-25	18300	A
USGS	03335500	1926-09-26	29600	A
USGS	03335500	1926-09-27	33800	A
USGS	03335500	1926-09-28	35300	A
USGS	03335500	1926-09-29	32400	A
USGS	03335500	1926-09-30	30200	A
USGS	03335500	1926-10-01	30600	A
USGS	03335500	1926-10-02	32900	A
USGS	03335500	1926-10-03	37300	A
USGS	03335500	1926-10-04	40300	A
USGS	03335500	1926-10-05	42900	A
USGS	03335500	1926-10-06	38000	A
USGS	03335500	1926-10-07	29200	A
USGS	03335500	1926-10-08	22300	A
USGS	03335500	1926-10-09	17700	A
USGS	03335500	1926-10-10	14800	A
USGS	03335500	1926-10-11	11300	A
USGS	03335500	1926-10-12	10700	A
USGS	03335500	1926-10-13	10300	A
USGS	03335500	1926-10-14	8700	A
USGS	03335500	1926-10-15	8500	A
USGS	03335500	1926-10-16	8500	A
USGS	03335500	1926-10-17	7500	A
USGS	03335500	1926-10-18	5500	A
USGS	03335500	1926-10-19	4700	A
USGS	03335500	1926-10-20	5300	A
USGS	03335500	1926-10-21	5500	A
USGS	03335500	1926-10-22	5500	A
USGS	03335500	1926-10-23	5500	A
USGS	03335500	1926-10-24	5500	A
USGS	03335500	1926-10-25	5700	A
USGS	03335500	1926-10-26	5900	A
USGS	03335500	1926-10-27	6500	A
USGS	03335500	1926-10-28	6300	A
USGS	03335500	1926-10-29	5900	A
USGS	03335500	1926-10-30	6300	A
USGS	03335500	1926-10-31	11500	A
USGS	03335500	1926-11-01	15500	A
USGS	03335500	1926-11-02	14200	A
USGS	03335500	1926-11-03	11100	A
USGS	03335500	1926-11-04	9100	A
USGS	03335500	1926-11-05	8100	A
USGS	03335500	1926-11-06	6500	A
USGS	03335500	1926-11-07	6500	A
USGS	03335500	1926-11-08	6300	A
USGS	03335500	1926-11-09	6300	A
USGS	03335500	1926-11-10	6700	A
USGS	03335500	1926-11-11	7500	A
USGS	03335500	1926-11-12	6700	A
USGS	03335500	1926-11-13	6100	A
USGS	03335500	1926-11-14	5500	A
USGS	03335500	1926-11-15	4700	A
USGS	03335500	1926-11-16	6700	A
USGS	03335500	1926-11-17	7900	A
USGS	03335500	1926-11-18	7500	A
USGS	03335500	1926-11-19	6700	A
USGS	03335500	1926-11-20	6300	A
USGS	03335500	1926-11-21	5900	A
USGS	03335500	1926-11-22	5500	A
USGS	03335500	1926-11-23	5100	A
USGS	03335500	1926-11-24	5500	A
USGS	03335500	1926-11-25	5900	A
USGS	03335500	1926-11-26	5900	A
USGS	03335500	1926-11-27	6100	A
USGS	03335500	1926-11-28	6300	A
USGS	03335500	1926-11-29	6500	A
USGS	03335500	1926-11-30	7300	A
USGS	03335500	1926-12-01	8100	A
USGS	03335500	1926-12-02	8300	A
USGS	03335500	1926-12-03	7100	A
USGS	03335500	1926-12-04	6300	A
USGS	03335500	1926-12-05	5700	A
USGS	03335500	1926-12-06	5300	A
USGS	03335500	1926-12-07	5100	A
USGS	03335500	1926-12-08	4500	A
USGS	03335500	1926-12-09	4500	A
USGS	03335500	1926-12-10	4900	A
USGS	03335500	1926-12-11	5700	A
USGS	03335500	1926-12-12	6300	A
USGS	03335500	1926-12-13	6100	A
USGS	03335500	1926-12-14	6500	A
USGS	03335500	1926-12-15	6500	A
USGS	03335500	1926-12-16	5500	A
USGS	03335500	1926-12-17	3510	A
USGS	03335500	1926-12-18	4140	A
USGS	03335500	1926-12-19	6300	A
USGS	03335500	1926-12-20	7500	A
USGS	03335500	1926-12-21	4900	A
USGS	03335500	1926-12-22	5300	A
USGS	03335500	1926-12-23	4900	A
USGS	03335500	1926-12-24	4140	A
USGS	03335500	1926-12-25	3780	A
USGS	03335500	1926-12-26	5100	A
USGS	03335500	1926-12-27	4900	A
USGS	03335500	1926-12-28	4320	A
USGS	03335500	1926-12-29	4050	A
USGS	03335500	1926-12-30	3510	A
USGS	03335500	1926-12-31	6500	A
USGS	03335500	1927-01-01	4500	A
USGS	03335500	1927-01-02	5300	A
USGS	03335500	1927-01-03	5100	A
USGS	03335500	1927-01-04	3960	A
USGS	03335500	1927-01-05	4500	A
USGS	03335500	1927-01-06	4500	A
USGS	03335500	1927-01-07	5100	A
USGS	03335500	1927-01-08	4800	A
USGS	03335500	1927-01-09	4320	A
USGS	03335500	1927-01-10	4320	A
USGS	03335500	1927-01-11	3600	A
USGS	03335500	1927-01-12	3600	A
USGS	03335500	1927-01-13	3780	A
USGS	03335500	1927-01-14	3510	A
USGS	03335500	1927-01-15	3600	A
USGS	03335500	1927-01-16	3240	A
USGS	03335500	1927-01-17	3240	A
USGS	03335500	1927-01-18	3960	A
USGS	03335500	1927-01-19	3960	A
USGS	03335500	1927-01-20	4500	A
USGS	03335500	1927-01-21	4500	A
USGS	03335500	1927-01-22	5500	A
USGS	03335500	1927-01-23	5500	A
USGS	03335500	1927-01-24	21400	A
USGS	03335500	1927-01-25	27900	A
USGS	03335500	1927-01-26	29600	A
USGS	03335500	1927-01-27	24400	A
USGS	03335500	1927-01-28	22500	A
USGS	03335500	1927-01-29	23000	A
USGS	03335500	1927-01-30	31400	A
USGS	03335500	1927-01-31	63300	A
USGS	03335500	1927-02-01	49400	A
USGS	03335500	1927-02-02	41100	A
USGS	03335500	1927-02-03	31900	A
USGS	03335500	1927-02-04	26400	A
USGS	03335500	1927-02-05	30200	A
USGS	03335500	1927-02-06	39500	A
USGS	03335500	1927-02-07	42400	A
USGS	03335500	1927-02-08	36200	A
USGS	03335500	1927-02-09	29600	A
USGS	03335500	1927-02-10	22300	A
USGS	03335500	1927-02-11	16800	A
USGS	03335500	1927-02-12	13700	A
USGS	03335500	1927-02-13	10100	A
USGS	03335500	1927-02-14	10100	A
USGS	03335500	1927-02-15	10900	A
USGS	03335500	1927-02-16	12400	A
USGS	03335500	1927-02-17	16600	A
USGS	03335500	1927-02-18	13700	A
USGS	03335500	1927-02-19	12600	A
USGS	03335500	1927-02-20	11100	A
USGS	03335500	1927-02-21	9100	A
USGS	03335500	1927-02-22	7900	A
USGS	03335500	1927-02-23	6900	A
USGS	03335500	1927-02-24	7700	A
USGS	03335500	1927-02-25	7700	A
USGS	03335500	1927-02-26	7500	A
USGS	03335500	1927-02-27	8700	A
USGS	03335500	1927-02-28	10300	A
USGS	03335500	1927-03-01	9900	A
USGS	03335500	1927-03-02	7500	A
USGS	03335500	1927-03-03	6300	A
USGS	03335500	1927-03-04	6300	A
USGS	03335500	1927-03-05	5700	A
USGS	03335500	1927-03-06	6100	A
USGS	03335500	1927-03-07	6100	A
USGS	03335500	1927-03-08	7700	A
USGS	03335500	1927-03-09	13100	A
USGS	03335500	1927-03-10	12400	A
USGS	03335500	1927-03-11	9300	A
USGS	03335500	1927-03-12	8900	A
USGS	03335500	1927-03-13	8100	A
USGS	03335500	1927-03-14	8900	A
USGS	03335500	1927-03-15	17200	A
USGS	03335500	1927-03-16	15300	A
USGS	03335500	1927-03-17	11700	A
USGS	03335500	1927-03-18	9900	A
USGS	03335500	1927-03-19	9900	A
USGS	03335500	1927-03-20	25400	A
USGS	03335500	1927-03-21	44900	A
USGS	03335500	1927-03-22	55600	A
USGS	03335500	1927-03-23	55600	A
USGS	03335500	1927-03-24	47600	A
USGS	03335500	1927-03-25	35300	A
USGS	03335500	1927-03-26	24200	A
USGS	03335500	1927-03-27	17900	A
USGS	03335500	1927-03-28	14800	A
USGS	03335500	1927-03-29	12600	A
USGS	03335500	1927-03-30	11100	A
USGS	03335500	1927-03-31	9300	A
USGS	03335500	1927-04-01	11300	A
USGS	03335500	1927-04-02	24200	A
USGS	03335500	1927-04-03	31600	A
USGS	03335500	1927-04-04	30900	A
USGS	03335500	1927-04-05	26600	A
USGS	03335500	1927-04-06	27900	A
USGS	03335500	1927-04-07	25400	A
USGS	03335500	1927-04-08	20100	A
USGS	03335500	1927-04-09	18600	A
USGS	03335500	1927-04-10	23000	A
USGS	03335500	1927-04-11	25400	A
USGS	03335500	1927-04-12	21000	A
USGS	03335500	1927-04-13	15300	A
USGS	03335500	1927-04-14	15900	A
USGS	03335500	1927-04-15	15900	A
USGS	03335500	1927-04-16	14800	A
USGS	03335500	1927-04-17	14800	A
USGS	03335500	1927-04-18	20800	A
USGS	03335500	1927-04-19	26400	A
USGS	03335500	1927-04-20	33500	A
USGS	03335500	1927-04-21	33500	A
USGS	03335500	1927-04-22	27900	A
USGS	03335500	1927-04-23	20800	A
USGS	03335500	1927-04-24	16800	A
USGS	03335500	1927-04-25	13500	A
USGS	03335500	1927-04-26	12400	A
USGS	03335500	1927-04-27	11100	A
USGS	03335500	1927-04-28	11100	A
USGS	03335500	1927-04-29	11500	A
USGS	03335500	1927-04-30	21200	A
USGS	03335500	1927-05-01	25900	A
USGS	03335500	1927-05-02	21000	A
USGS	03335500	1927-05-03	15900	A
USGS	03335500	1927-05-04	12800	A
USGS	03335500	1927-05-05	10500	A
USGS	03335500	1927-05-06	9500	A
USGS	03335500	1927-05-07	8100	A
USGS	03335500	1927-05-08	7500	A
USGS	03335500	1927-05-09	7500	A
USGS	03335500	1927-05-10	9500	A
USGS	03335500	1927-05-11	10100	A
